Device Type	Instrument Type	Fixture ID	__OldInstType	__GoboData	__ColorData	__ColorFlagData	Fixture Mode	__OldFixtureMode	__VisionLitOverride	__VisionFixtureName	__GDTFFixtureMode	__GDTFFixtureTypeID	Wattage	Purpose	Position	Unit Number	Color	Dimmer	Channel	Address	Universe	U Address	Circuit Number	Circuit Name	System	User Field 1	User Field 2	User Field 3	User Field 4	User Field 5	User Field 6	Voltage	BreakerID	Time	Cost	Num Channels	Frame Size	Field Angle	Field Angle 2	Beam Angle	Beam Angle 2	Weight	Gobo 1	Gobo 1 Rotation	Gobo 2	Gobo 2 Rotation	Gobo Shift	Mark	Draw Beam	Draw Beam as 3D Solid	Use Vertical Beam	Show Beam at	Falloff Distance	Lamp Rotation Angle	Top Shutter Depth	Top Shutter Angle	Left Shutter Depth	Left Shutter Angle	Right Shutter Depth	Right Shutter Angle	Bottom Shutter Depth	Bottom Shutter Angle	Symbol Name	Use Legend	3D Legend View	Flip Top & Bottom 3D Legend	Flip Left & Right 3D Legend	Rotate 3D Legend with Z Rotation	Flip Front & Back 2D Legend	Flip Left & Right 2D Legend	Focus	Set 3D Orientation	X Rotation	Y Rotation	Enable Z Rotation	Z Rotation	Vertical Focus Angle	Horizontal Focus Angle	Angle To Face	Off Axis Angle	Throw Distance	__Ganged With	X Location	Y Location	Z Location	__UID	Accessories
Light	S4 PAR WFL	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cool Backlight	4th Elec	8	R83	-	88	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	7.5"	37.00°	17.00°	20.00°	12.00°	7.5lbs	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Source 4 PAR WFL	Back	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-86'.3"	13'11"	0"	2149.1.1.0.0	-
Light	S4 PAR WFL	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cool Backlight	6th Elec	4	R83	-	91	-	-	-	-	4	-	-	-	-	-	-	-	0	-	0	0	1	7.5"	37.00°	17.00°	20.00°	12.00°	7.5lbs	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Source 4 PAR WFL	Back	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-87'6.342"	18'11"	0"	2150.1.1.0.0	-
Light	Source 4 26deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Fruit Shop Scenic Wash	6th Elec	9	L763	-	241	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	25.00°	17.00°	18.00°	12.00°	14lb	R76597	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 26°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-77'.36"	18'11"	0"	2151.1.1.0.0	-
Light	Source 4 26deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Fruit Shop Scenic Wash	6th Elec	2	L763	-	241	-	-	-	-	2	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	25.00°	17.00°	18.00°	12.00°	14lb	R76597	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 26°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-90'6.36"	18'11"	0"	2152.1.1.0.0	-
Light	Source 4 26deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Fruit Shop Scenic Wash	6th Elec	1	L763	-	241	-	-	-	-	1	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	25.00°	17.00°	18.00°	12.00°	14lb	R76597	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 26°	SR	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-92'2.392"	18'11"	0"	2153.1.1.0.0	-
Light	Source 4 26deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Fruit Shop Scenic Wash	6th Elec	10	L763	-	241	-	-	-	-	9	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	25.00°	17.00°	18.00°	12.00°	14lb	R76597	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 26°	SL	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-75'8.699"	18'11"	0"	2154.1.1.0.0	-
Light	Source 4 26deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cliff's Room Scenic Wash	4th Elec	12	L159	-	231	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	25.00°	17.00°	18.00°	12.00°	14lb	R82726	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 26°	USL	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-77'1.51"	13'11"	0"	2155.1.1.0.0	-
Light	Source 4 26deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cliff's Room Scenic Wash	4th Elec	6	L159	-	231	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	25.00°	17.00°	18.00°	12.00°	14lb	R82726	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 26°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-88'10.566"	13'11"	0"	2156.1.1.0.0	-
Light	Source 4 26deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cliff's Room Scenic Wash	4th Elec	11	L159	-	231	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	25.00°	17.00°	18.00°	12.00°	14lb	R82726	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 26°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-78'6.3"	13'11"	0"	2157.1.1.0.0	-
Light	Source 4 26deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cliff's Room Scenic Wash	4th Elec	5	L159	-	231	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	25.00°	17.00°	18.00°	12.00°	14lb	R82726	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 26°	USR	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-90'5.8"	13'11"	0"	2158.1.1.0.0	-
Light	Source 4 50deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cabaret Scenic Wash	3rd Elec	9	R102	-	251	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	50.00°	17.00°	36.00°	12.00°	14lb	R56101	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 50°	USL	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-83'1.203"	11'6"	0"	2159.1.1.0.0	-
Light	Source 4 50deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cabaret Scenic Wash	3rd Elec	8	R102	-	251	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	50.00°	17.00°	36.00°	12.00°	14lb	R56101	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 50°	USR	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-86'.143"	11'6"	0"	2160.1.1.0.0	-
Light	Source 4 50deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cabaret Scenic Wash	1st Elec	8	R102	-	251	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	50.00°	17.00°	36.00°	12.00°	14lb	R56101	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 50°	USR	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-90'6"	6'2"	0"	2161.1.1.0.0	-
Light	Source 4 50deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cabaret Scenic Wash	1st Elec	16	R102	-	251	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	50.00°	17.00°	36.00°	12.00°	14lb	R56101	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 50°	USL	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-77'0"	6'2"	0"	2162.1.1.0.0	-
Light	Source 4 50deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cabaret Scenic Wash	SL Diagonal	1	R102	-	251	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	50.00°	17.00°	36.00°	12.00°	14lb	R56101	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 50°	USL	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-69'4.358"	-2'5.032"	0"	2163.1.1.0.0	-
Light	Source 4 50deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cabaret Scenic Wash	A	2	R102	-	251	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	50.00°	17.00°	36.00°	12.00°	14lb	R56101	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 50°	USL	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-66'9.291"	-6'10.843"	0"	2164.1.1.0.0	-
Light	Source 4 50deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cabaret Scenic Wash	J	1	R102	-	251	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	50.00°	17.00°	36.00°	12.00°	14lb	R56101	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 50°	USR	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-102'1.223"	-6'10.887"	0"	2165.1.1.0.0	-
Light	Source 4 50deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cabaret Scenic Wash	J	2	R102	-	251	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	50.00°	17.00°	36.00°	12.00°	14lb	R56101	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 50°	USR	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-99'6.259"	-2'5.255"	0"	2166.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Warm Sidelight	SR Diagonal	2	L764	-	111	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	SL	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-101'1.589"	-2'4.866"	0"	2167.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Warm Sidelight	G	2	L764	-	112	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	SL	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-90'5.42"	-3'10.218"	0"	2168.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Warm Sidelight	SL Diagonal	2	L764	-	116	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	SR	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-67'10.624"	-2'3.752"	0"	2176.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Warm Sidelight	D	2	L764	-	115	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	SR	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-78'5.254"	-3'10.231"	0"	2177.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cool Sidelight	SR Diagonal	1	L161	-	151	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	SL	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-102'3.18"	-3'7.829"	0"	2179.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cool Sidelight	SL Diagonal	3	L161	-	156	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	SR	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-66'9.405"	-3'6.616"	0"	2180.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cool Sidelight	G	1	L161	-	152	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	SL	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-90'5.42"	-5'4.382"	0"	2181.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cool Sidelight	D	1	L161	-	155	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	SR	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-78'5.094"	-5'5.91"	0"	2184.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Neutral Sidelight	SR Diagonal	3	L703	-	131	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	SL	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-99'6.258"	-7.585"	0"	2185.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Neutral Sidelight	G	3	L703	-	132	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	SL	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-90'5.42"	-2'3.968"	0"	2186.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Neutral Sidelight	D	3	L703	-	135	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	SR	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-78'5.403"	-2'3.982"	0"	2190.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Neutral Sidelight	SL Diagonal	1	L703	-	136	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	SR	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-69'4.124"	-8.074"	0"	2191.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Neutral Sidelight	F	3	L703	-	134	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	SR	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-86'6.285"	-2'3.947"	0"	2192.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Warm Sidelight	F	2	L764	-	114	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	SR	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-86'6.159"	-3'10.239"	0"	2193.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cool Sidelight	F	1	L161	-	154	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	SR	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-86'6.024"	-5'5.903"	0"	2194.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Neutral Sidelight	E	3	L703	-	133	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	SL	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-82'5.42"	-2'3.968"	0"	2195.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Warm Sidelight	E	2	L764	-	113	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	SL	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-82'5.42"	-3'10.218"	0"	2196.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cool Sidelight	E	1	L161	-	153	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	SL	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-82'5.42"	-5'4.382"	0"	2197.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Record Player Special	1st Elec	-	L366	-	221	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-84'6"	6'2"	0"	2198.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cabaret Girls Specials	FOH 3	1	L136	-	201	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-96'5.147"	-7'3.958"	0"	2199.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cabaret Girls Specials	FOH 3	5	L136	-	202	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-72'6.725"	-7'3.958"	0"	2200.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cabaret Girls Specials	FOH 1	2	L136	-	203	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-93'5.726"	-8.287"	0"	2201.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cabaret Girls Specials	FOH 1	10	L136	-	204	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-76'6.34"	-8.287"	0"	2202.1.1.0.0	-
Light	Source 4 26deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Finale Specials	FOH 1	4	L774	-	192	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	25.00°	17.00°	18.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 26°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-88'4.596"	-8.287"	0"	2203.1.1.0.0	-
Light	Source 4 26deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Finale Specials	FOH 1	8	L774	-	193	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	25.00°	17.00°	18.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 26°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-80'3.473"	-8.287"	0"	2204.1.1.0.0	-
Light	Source 4 26deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Finale Specials	FOH 1	1	L774	-	191	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	25.00°	17.00°	18.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 26°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-94'6.295"	-8.287"	0"	2205.1.1.0.0	-
Light	Source 4 26deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Finale Specials	FOH 1	11	L774	-	194	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	25.00°	17.00°	18.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 26°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-75'5.771"	-8.287"	0"	2206.1.1.0.0	-
Light	S4 PAR WFL	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Teal Backlight	5th Elec	8	R375	-	103	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	7.5"	37.00°	17.00°	20.00°	12.00°	7.5lbs	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Source 4 PAR WFL	Back	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-84'6.04"	16'7 1/2"	0"	2207.1.1.0.0	-
Light	S4 PAR WFL	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Teal Backlight	3rd Elec	6	R375	-	101	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	7.5"	37.00°	17.00°	20.00°	12.00°	7.5lbs	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Source 4 PAR WFL	Back	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-89'.124"	11'6"	0"	2208.1.1.0.0	-
